exclusion_reason,_source_row,sales_value,manufacturer,product,region,retailer,date,percent_time_on_promo,store_count,current_price,4_weeks_volume_growth_percent,sales_volume,4_weeks_value_growth_percent,percent_sales_on_promo
EMPTY_METRICS,94799,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Free State,U Save,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,94800,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Free State,U Save,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,94805,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Free State,U Save Box,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,94806,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Free State,U Save Box,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,94810,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Gauteng,U Save,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,94811,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Gauteng,U Save,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,94812,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Gauteng,U Save,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,94813,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Gauteng,U Save,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,94818,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Gauteng,U Save Box,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,94819,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Gauteng,U Save Box,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,94820,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Gauteng,U Save Box,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,94821,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Gauteng,U Save Box,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,94826,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Kwazulu-natal,U Save,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,94827,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Kwazulu-natal,U Save,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,94828,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Kwazulu-natal,U Save,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,94829,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Kwazulu-natal,U Save,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,94834,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Kwazulu-natal,U Save Box,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,94835,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Kwazulu-natal,U Save Box,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,94836,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Kwazulu-natal,U Save Box,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,94837,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Kwazulu-natal,U Save Box,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,94842,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Limpopo,U Save,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,94843,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Limpopo,U Save,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,94844,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Limpopo,U Save,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,94845,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Limpopo,U Save,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,94850,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Limpopo,U Save Box,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,94851,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Limpopo,U Save Box,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,94855,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Mpumalanga,U Save,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,94856,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Mpumalanga,U Save,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,94857,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Mpumalanga,U Save,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,94858,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Mpumalanga,U Save,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,94863,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Mpumalanga,U Save Box,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,94864,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Mpumalanga,U Save Box,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,94865,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Mpumalanga,U Save Box,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,94866,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Mpumalanga,U Save Box,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,94871,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Non-sa,U Save,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,94872,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Non-sa,U Save,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,94873,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Non-sa,U Save,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,94874,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Non-sa,U Save,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,94880,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,North West,U Save,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,94881,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,North West,U Save,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,94882,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,North West,U Save,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,94883,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,North West,U Save,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,94888,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,North West,U Save Box,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,94889,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,North West,U Save Box,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,94890,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,North West,U Save Box,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,94895,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Northern Cape,U Save,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,94896,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Northern Cape,U Save,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,94897,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Northern Cape,U Save,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,94898,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Northern Cape,U Save,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,94905,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,West Bank,U Save,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,94906,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,West Bank,U Save,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,94907,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,West Bank,U Save,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,94908,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,West Bank,U Save,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,94913,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Western Cape,U Save,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,94914,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Western Cape,U Save,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,94915,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Western Cape,U Save,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,94916,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Western Cape,U Save,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,94921,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Western Cape,U Save Box,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,94922,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Western Cape,U Save Box,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,94923,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Western Cape,U Save Box,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,94924,,Shoprite Holdings,Ubrand Multipurpose Cleaner Lavender 750ml,Western Cape,U Save Box,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,94930,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Eastern Cape,U Save,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,94931,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Eastern Cape,U Save,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,94932,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Eastern Cape,U Save,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,94933,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Eastern Cape,U Save,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,94938,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Eastern Cape,U Save Box,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,94939,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Eastern Cape,U Save Box,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,94940,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Eastern Cape,U Save Box,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,94941,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Eastern Cape,U Save Box,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,94946,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Free State,U Save,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,94947,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Free State,U Save,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,94948,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Free State,U Save,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,94949,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Free State,U Save,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,94954,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Free State,U Save Box,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,94955,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Free State,U Save Box,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,94958,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Gauteng,U Save,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,94959,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Gauteng,U Save,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,94960,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Gauteng,U Save,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,94961,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Gauteng,U Save,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,94966,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Gauteng,U Save Box,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,94967,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Gauteng,U Save Box,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,94968,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Gauteng,U Save Box,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,94969,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Gauteng,U Save Box,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,94974,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Kwazulu-natal,U Save,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,94975,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Kwazulu-natal,U Save,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,94976,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Kwazulu-natal,U Save,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,94977,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Kwazulu-natal,U Save,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,94982,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Kwazulu-natal,U Save Box,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,94983,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Kwazulu-natal,U Save Box,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,94984,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Kwazulu-natal,U Save Box,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,94985,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Kwazulu-natal,U Save Box,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,94990,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Limpopo,U Save,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,94991,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Limpopo,U Save,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,94992,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Limpopo,U Save,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,94993,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Limpopo,U Save,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,94998,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Limpopo,U Save Box,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,95003,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Mpumalanga,U Save,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,95004,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Mpumalanga,U Save,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,95005,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Mpumalanga,U Save,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,95006,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Mpumalanga,U Save,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,95011,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Mpumalanga,U Save Box,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,95012,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Mpumalanga,U Save Box,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,95013,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Mpumalanga,U Save Box,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,95014,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Mpumalanga,U Save Box,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,95018,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Non-sa,U Save,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,95019,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Non-sa,U Save,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,95020,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Non-sa,U Save,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,95021,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Non-sa,U Save,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,95026,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,North West,U Save,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,95027,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,North West,U Save,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,95028,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,North West,U Save,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,95029,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,North West,U Save,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,95034,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,North West,U Save Box,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,95035,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,North West,U Save Box,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,95036,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,North West,U Save Box,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,95037,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,North West,U Save Box,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,95042,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Northern Cape,U Save,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,95043,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Northern Cape,U Save,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,95044,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Northern Cape,U Save,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,95045,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Northern Cape,U Save,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,95050,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,West Bank,U Save,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,95051,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,West Bank,U Save,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,95055,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Western Cape,U Save,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,95056,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Western Cape,U Save,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,95057,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Western Cape,U Save,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,95058,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Western Cape,U Save,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,95063,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Western Cape,U Save Box,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,95064,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Western Cape,U Save Box,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,95065,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Western Cape,U Save Box,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,95066,,Shoprite Holdings,Ubrand Multipurpose Cleaner Mint 750ml,Western Cape,U Save Box,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,95075,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Eastern Cape,U Save,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,95076,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Eastern Cape,U Save,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,95077,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Eastern Cape,U Save,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,95078,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Eastern Cape,U Save,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,95083,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Eastern Cape,U Save Box,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,95084,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Eastern Cape,U Save Box,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,95085,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Eastern Cape,U Save Box,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,95086,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Eastern Cape,U Save Box,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,95091,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Free State,Shoprite,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,95092,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Free State,Shoprite,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,95093,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Free State,U Save,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,95094,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Free State,U Save,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,95095,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Free State,U Save,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,95096,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Free State,U Save,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,95101,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Free State,U Save Box,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,95102,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Free State,U Save Box,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,95103,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Free State,U Save Box,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,95104,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Free State,U Save Box,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,95109,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Gauteng,U Save,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,95110,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Gauteng,U Save,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,95111,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Gauteng,U Save,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,95112,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Gauteng,U Save,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,95117,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Gauteng,U Save Box,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,95118,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Gauteng,U Save Box,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,95119,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Gauteng,U Save Box,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,95120,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Gauteng,U Save Box,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,95125,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Kwazulu-natal,U Save,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,95126,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Kwazulu-natal,U Save,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,95127,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Kwazulu-natal,U Save,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,95128,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Kwazulu-natal,U Save,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,95133,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Kwazulu-natal,U Save Box,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,95134,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Kwazulu-natal,U Save Box,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,95135,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Kwazulu-natal,U Save Box,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,95136,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Kwazulu-natal,U Save Box,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,95141,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Limpopo,U Save,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,95142,,Shoprite Holdings,Ubrand Multipurpose Cleaner Pine Gel 500ml,Limpopo,U Save,2025-08-03,,,,-1.0,,-1.0,
