date,manufacturer,product,sales_value,sales_volume,current_price,category,subcategory,_source_row
2026-03-01,International Food Group,Eezee Noodles Instant Cheese 65g,712666.39,1876.46,379.7930091768543,Pasta,Noodles,7778
2026-03-01,International Food Group,Eezee Noodles Instant Chicken 65g,1340873.34,3545.58,378.1816628027009,Pasta,Noodles,7779
2026-03-01,International Food Group,Eezee Noodles Instant Curry 65g,1127326.4,2920.3,386.0310242098414,Pasta,Noodles,7780
2026-03-01,International Food Group,Eezee Noodles Instant Peri Peri Chicken 65g,257213.73,713.23,360.6322364454664,Pasta,Noodles,7781
2026-03-01,Kayco,Gefen Ramen Noodles Chicken 85g,7728.93,34.62,223.2504332755633,Pasta,Noodles,7782
2026-03-01,Kellogg's,Kellogg's Instant Noodles Assorted 8x73g,291610.27,3141.06,92.83817246407264,Pasta,Noodles,7783
2026-03-01,Kellogg's,Kellogg's Instant Noodles Beef 5x70g,33422918.86,391392.4,85.39491022309068,Pasta,Noodles,7784
2026-03-01,Kellogg's,Kellogg's Instant Noodles Beef 70g,46898.25,422.52,110.9965208747515,Pasta,Noodles,7785
2026-03-01,Kellogg's,Kellogg's Instant Noodles Beef 8x70g,1444389.8,14290.08,101.07639705306059,Pasta,Noodles,7786
2026-03-01,Kellogg's,Kellogg's Instant Noodles Cheese 5x70g,8546780.17,99186.15,86.1690888294384,Pasta,Noodles,7787
2026-03-01,Kellogg's,Kellogg's Instant Noodles Cheese 70g,16142.44,146.79,109.96961645888686,Pasta,Noodles,7788
2026-03-01,Kellogg's,Kellogg's Instant Noodles Chicken 5x70g,30432958.24,356269.2,85.42124393576542,Pasta,Noodles,7789
2026-03-01,Kellogg's,Kellogg's Instant Noodles Chicken 70g,37184.18,335.51,110.8288277547614,Pasta,Noodles,7790
2026-03-01,Kellogg's,Kellogg's Instant Noodles Chicken 8x70g,1093005.64,10698.8,102.16151717949677,Pasta,Noodles,7791
2026-03-01,Kellogg's,Kellogg's Instant Noodles Curry 5x70g,21838333.14,256552.8,85.1221781247369,Pasta,Noodles,7792
2026-03-01,Kellogg's,Kellogg's Instant Noodles Curry 70g,39357.23,350.49,112.29201974378728,Pasta,Noodles,7793
2026-03-01,Kellogg's,Kellogg's Instant Noodles Durban Curry 5x70g,249944.26,2784.25,89.77076771123284,Pasta,Noodles,7794
2026-03-01,Kellogg's,Kellogg's Instant Noodles Durban Curry 70g,467.84,0.14,3341.7142857142853,Pasta,Noodles,7795
2026-03-01,Kellogg's,Kellogg's Instant Noodles Durban Curry 8x70g,957918.4,9447.2,101.39707003133204,Pasta,Noodles,7796
2026-03-01,Kellogg's,Kellogg's Instant Noodles Hot & Spicy 5x70g,10205475.62,116705.4,87.44647308522141,Pasta,Noodles,7797
2026-03-01,Kellogg's,Kellogg's Instant Noodles Hot & Spicy 70g,23052.35,168.63,136.70373005989444,Pasta,Noodles,7798
2026-03-01,Kellogg's,Kellogg's Instant Noodles Mi Goreng 80g,90478.96,740.88,122.12363675628983,Pasta,Noodles,7799
2026-03-01,Kellogg's,Kellogg's Instant Noodles Stir Fry 5x70g,946503.98,1574.3,601.2221177666264,Pasta,Noodles,7800
2026-03-01,Kellogg's,Kellogg's Instant Noodles Stir Fry 5x80g,688446.12,6573.2,104.73530700419887,Pasta,Noodles,7801
2026-03-01,Kellogg's,Kellogg's Instant Noodles Stir Fry Hot & Spicy 5x80g,78273.75,3428.0,22.83364935822637,Pasta,Noodles,7802
2026-03-01,Kellogg's,Kellogg's Instant Noodles Vegetable Curry 5x70g,0.0,0.0,,Pasta,Noodles,7803
2026-03-01,Kellogg's,Kellogg's Instant Noodles Vegetable Curry 70g,0.0,0.0,,Pasta,Noodles,7804
2026-03-01,Mega Yum,Alhami Noodles Beef 60g,43325.42,485.88,89.16897176257513,Pasta,Noodles,7805
2026-03-01,Mega Yum,Alhami Noodles Beef 85g,37575.8,275.96,136.16393680243516,Pasta,Noodles,7806
2026-03-01,Mega Yum,Alhami Noodles Chicken 60g,51080.02,569.64,89.67070430447299,Pasta,Noodles,7807
2026-03-01,Mega Yum,Alhami Noodles Chicken Onion 85g,87907.89,699.94,125.59346515415606,Pasta,Noodles,7808
2026-03-01,Mega Yum,Alhami Noodles Extra Hot Special Fried 85g,131593.95,1018.07,129.25825336175313,Pasta,Noodles,7809
2026-03-01,Mega Yum,Alhami Noodles Special Fried 85g,128785.23,1008.06,127.75552050473186,Pasta,Noodles,7810
2026-03-01,Misko,Misko Thin Noodles 250g,36.0,0.25,144.0,Pasta,Noodles,7811
2026-03-01,Mr Pasta,Mr Pasta Instant Noodles Assorted 5x60g,546312.34,5603.7,97.49136106501062,Pasta,Noodles,7812
2026-03-01,Mr Pasta,Mr Pasta Instant Noodles Beef 60g,1024397.4,2553.3,401.2052637762895,Pasta,Noodles,7813
2026-03-01,Mr Pasta,Mr Pasta Instant Noodles Chicken 5x60g,1002842.23,10279.8,97.55464405922295,Pasta,Noodles,7814
2026-03-01,Mr Pasta,Mr Pasta Instant Noodles Chicken 60g,90447.56,477.72,189.3317424432722,Pasta,Noodles,7815
2026-03-01,Mr Pasta,Mr Pasta Instant Noodles Durban Curry 60g,213001.15,466.02,457.06439637783785,Pasta,Noodles,7816
2026-03-01,Mr Pasta,Mr Pasta Instant Noodles Hot & Spicy 60g,200482.1,457.56,438.1547775155171,Pasta,Noodles,7817
2026-03-01,Mr Pasta,Mr Pasta Instant Noodles Vegetable 5x60g,205225.92,2098.2,97.81046611381186,Pasta,Noodles,7818
2026-03-01,Mr Pasta,Mr Pasta Instant Noodles Vegetable 60g,27612.07,150.78,183.1282000265287,Pasta,Noodles,7819
2026-03-01,Namib Mills,Polana Instant Noodles Beef 40x70g,0.0,0.0,,Pasta,Noodles,7820
2026-03-01,Namib Mills,Polana Instant Noodles Chicken 40x70g,0.0,0.0,,Pasta,Noodles,7821
2026-03-01,Namib Mills,Polana Instant Noodles Kapana 40x70g,0.0,0.0,,Pasta,Noodles,7822
2026-03-01,Nestlé,Maggi 2 Minute Noodles Beef 5x68g,16094493.37,161877.74,99.4237587576896,Pasta,Noodles,7823
2026-03-01,Nestlé,Maggi 2 Minute Noodles Beef 5x73g,0.0,0.0,,Pasta,Noodles,7824
2026-03-01,Nestlé,Maggi 2 Minute Noodles Beef 60x68g,54567.49,742.56,73.48563079077785,Pasta,Noodles,7825
2026-03-01,Nestlé,Maggi 2 Minute Noodles Beef 68g,697028.46,1882.86,370.19664765303844,Pasta,Noodles,7826
2026-03-01,Nestlé,Maggi 2 Minute Noodles Beef 73g,111.41,0.88,126.60227272727272,Pasta,Noodles,7827
2026-03-01,Nestlé,Maggi 2 Minute Noodles Cheese 12x73g,8.5,0.88,9.659090909090908,Pasta,Noodles,7828
2026-03-01,Nestlé,Maggi 2 Minute Noodles Cheese 5x68g,4641727.67,46070.68,100.75231513839171,Pasta,Noodles,7829
2026-03-01,Nestlé,Maggi 2 Minute Noodles Cheese 73g,32.7,0.22,148.63636363636365,Pasta,Noodles,7830
2026-03-01,Nestlé,Maggi 2 Minute Noodles Chicken 5x68g,17602490.9,175848.0,100.10060336199444,Pasta,Noodles,7831
2026-03-01,Nestlé,Maggi 2 Minute Noodles Chicken 60x68g,51291.43,718.08,71.42857341800357,Pasta,Noodles,7832
2026-03-01,Nestlé,Maggi 2 Minute Noodles Chicken 68g,823624.29,2176.96,378.3368964059974,Pasta,Noodles,7833
2026-03-01,Nestlé,Maggi 2 Minute Noodles Durban Curry 5x68g,11641324.36,117588.66,99.00039986849072,Pasta,Noodles,7834
2026-03-01,Nestlé,Maggi 2 Minute Noodles Durban Curry 68g,748218.5,1967.99,380.1942591171703,Pasta,Noodles,7835
2026-03-01,Nestlé,Maggi 2 Minute Noodles Hot & Spicy 5x68g,4132148.21,41850.26,98.73650032281758,Pasta,Noodles,7836
2026-03-01,Nestlé,Maggi 2 Minute Noodles Prawn Curry 73g,8.99,0.07,128.42857142857142,Pasta,Noodles,7837
2026-03-01,Nestlé,Maggi 2 Minute Noodles Steak 73g,0.0,0.0,,Pasta,Noodles,7838
2026-03-01,Nissin Foods,Oodles Of Noodles Beefy Beef 65g,168527.0,561.06,300.37250917905396,Pasta,Noodles,7839
2026-03-01,Nissin Foods,Oodles Of Noodles Cheeky Chicken 65g,175939.24,581.22,302.7067891676129,Pasta,Noodles,7840
2026-03-01,Oceana Group,Lucky Star Instant Noodles Beef 5x65g,256417.55,3063.14,83.7106857668928,Pasta,Noodles,7841
2026-03-01,Oceana Group,Lucky Star Instant Noodles Beef 65g,15799.3,83.7,188.7610513739546,Pasta,Noodles,7842
2026-03-01,Oceana Group,Lucky Star Instant Noodles Chicken 5x65g,271450.67,3240.85,83.75909715043892,Pasta,Noodles,7843
2026-03-01,Oceana Group,Lucky Star Instant Noodles Chicken 65g,19843.01,115.92,171.1784851621808,Pasta,Noodles,7844
2026-03-01,Oceana Group,Lucky Star Instant Noodles Durban Curry 5x65g,213808.6,2560.16,83.51376476470222,Pasta,Noodles,7845
2026-03-01,Oceana Group,Lucky Star Instant Noodles Durban Curry 65g,14054.16,88.26,159.2358939496941,Pasta,Noodles,7846
2026-03-01,Private Label,Simple Truth Noodles Spinach 200g,30066.36,120.4,249.7205980066445,Pasta,Noodles,7847
2026-03-01,Private Label,Simple Truth Noodles Sweet Potato 200g,39230.04,161.0,243.6648447204969,Pasta,Noodles,7848
2026-03-01,Private Label,Simple Truth Noodles Turmeric 200g,18644.56,75.0,248.59413333333336,Pasta,Noodles,7849
2026-03-01,Rieses Food Imports,Fantastic Instant Noodles Cup Chicken & Coriander 70g,136742.97,353.99,386.2904884318766,Pasta,Noodles,7850
2026-03-01,Rieses Food Imports,Fantastic Instant Noodles Cup Oriental 70g,66887.82,156.73,426.7710074650674,Pasta,Noodles,7851
2026-03-01,Rieses Food Imports,Fantastic Noodles Beef 40g,0.0,0.0,,Pasta,Noodles,7852
2026-03-01,Rieses Food Imports,Fantastic Noodles Beef Cup 70g,222109.57,566.09,392.3573460050522,Pasta,Noodles,7853
2026-03-01,Rieses Food Imports,Fantastic Noodles Chicken Cup 70g,389277.78,1136.52,342.51731601731603,Pasta,Noodles,7854
2026-03-01,"Samyang Foods Co., Ltd.",Samyang Instant Noodles Hot Chicken 140g,1673656.98,6015.8,278.21020978091025,Pasta,Noodles,7855
2026-03-01,"Samyang Foods Co., Ltd.",Samyang Instant Noodles Hot Chicken 5x130g,780967.58,588.12,1327.9051554104603,Pasta,Noodles,7856
2026-03-01,"Samyang Foods Co., Ltd.",Samyang Instant Noodles Hot Chicken 5x140g,2007345.52,7823.2,256.5888025360466,Pasta,Noodles,7857
2026-03-01,"Samyang Foods Co., Ltd.",Samyang Instant Noodles Original 140g,497138.1,1709.54,290.8022625969559,Pasta,Noodles,7858
2026-03-01,"Samyang Foods Co., Ltd.",Samyang Noodles Carbonara 140g,1268255.82,4549.3,278.7804321543974,Pasta,Noodles,7859
2026-03-01,"Samyang Foods Co., Ltd.",Samyang Noodles Cheese 140g,559928.85,2007.18,278.9629480166203,Pasta,Noodles,7860
2026-03-01,"Samyang Foods Co., Ltd.",Samyang Noodles Hot Chicken 105g,6318.72,13.47,469.09576837416483,Pasta,Noodles,7861
2026-03-01,"Samyang Foods Co., Ltd.",Samyang Noodles Hot Chicken 70g,42783.34,74.27,576.0514339571832,Pasta,Noodles,7862
2026-03-01,"Samyang Foods Co., Ltd.",Samyang Noodles Seafood 125g,0.0,0.0,,Pasta,Noodles,7863
2026-03-01,Southern Trading Company,Sunny Instant Noodles Beef 5x75g,0.0,0.0,,Pasta,Noodles,7864
2026-03-01,Southern Trading Company,Sunny Instant Noodles Chicken 5x75g,0.0,0.0,,Pasta,Noodles,7865
2026-03-01,Southern Trading Company,Sunny Instant Noodles Mumbai 5x75g,0.0,0.0,,Pasta,Noodles,7866
2026-03-01,T&T International Foods Ltd.,Apollo Noodles Chicken 70g,16893.21,171.08,98.74450549450549,Pasta,Noodles,7867
2026-03-01,T&T International Foods Ltd.,Apollo Noodles Curry 70g,10860.55,108.99,99.64721534085696,Pasta,Noodles,7868
2026-03-01,T&T International Foods Ltd.,Apollo Noodles Roasted Beef 70g,16146.76,163.38,98.82947729220223,Pasta,Noodles,7869
2026-03-01,ThoroughFair,Wok Time Noodles Chicken 250g,325012.35,2290.25,141.91129789324307,Pasta,Noodles,7870
2026-03-01,ThoroughFair,Wok Time Noodles Ramen 400g,243319.36,2325.2,104.64448649578532,Pasta,Noodles,7871
2026-03-01,ThoroughFair,Wok Time Noodles Sichaun Chilli 250g,237123.71,1693.75,139.99923837638377,Pasta,Noodles,7872
2026-03-01,ThoroughFair,Wok Time Noodles Teriyaki 250g,475607.66,3360.0,141.5498988095238,Pasta,Noodles,7873
2026-03-01,ThoroughFair,Wok Time Noodles Udon 400g,244752.28,2337.6,104.70237850787133,Pasta,Noodles,7874
2026-03-01,Unknown Manufacturer,Blue Dragon Medium Egg Noodles 250g,4414.28,18.0,245.23777777777775,Pasta,Noodles,7875
2026-03-01,Unknown Manufacturer,Exotic Foods Rice Noodle 250g,40.0,0.25,160.0,Pasta,Noodles,7876
2026-03-01,Unknown Manufacturer,Moi Soi Noodles Egg Hakke 150g,13297.87,48.6,273.6187242798354,Pasta,Noodles,7877
2026-03-01,Unknown Manufacturer,Moi Soi Noodles Soba 150g,5198.36,19.35,268.6490956072351,Pasta,Noodles,7878
2026-03-01,Unknown Manufacturer,Moi Soi Noodles Udon Flat 150g,18311.81,67.05,273.1067859806115,Pasta,Noodles,7879
2026-03-01,Unknown Manufacturer,Moi Soi Noodles Veg Hakka 150g,5932.9,21.6,274.67129629629625,Pasta,Noodles,7880
2026-03-01,Unknown Manufacturer,Nissin Gekikara Ramen Noodles Hot Carco 120g,539.73,3.24,166.58333333333331,Pasta,Noodles,7881
2026-03-01,Unknown Manufacturer,Nissin Gekikara Ramen Noodles Hot Chicken 120g,0.0,0.0,,Pasta,Noodles,7882
2026-03-01,Unknown Manufacturer,Oodles Of Noodles Beefy Beef 180g,0.0,0.0,,Pasta,Noodles,7883
2026-03-01,Unknown Manufacturer,Shigeno Noodles Soba 200g,0.0,0.0,,Pasta,Noodles,7884
2026-03-01,Unknown Manufacturer,Thai Delight Noodles Chow Mein Box 330g,629.91,2.97,212.09090909090907,Pasta,Noodles,7885
2026-03-01,Unknown Manufacturer,Thai Delight Noodles Peanut Satay Box 330g,279.96,1.32,212.09090909090907,Pasta,Noodles,7886
2026-03-01,Unknown Manufacturer,Thai Delight Noodles Teriyaki Box 330g,553.95,7.26,76.30165289256199,Pasta,Noodles,7887
2026-03-01,Unknown Manufacturer,Unknown Brand Instant Noodles Assorted 10x60g,1251831.4,15054.0,83.1560648332669,Pasta,Noodles,7888
2026-03-01,Unknown Manufacturer,Unknown Brand Instant Noodles Assorted 5x60g,637949.48,7672.2,83.15078856129924,Pasta,Noodles,7889
2026-03-01,Unknown Manufacturer,Unknown Brand Instant Noodles Beef 5x60g,198464.69,2387.4,83.13005361481109,Pasta,Noodles,7890
2026-03-01,Unknown Manufacturer,Unknown Brand Instant Noodles Beef 60g,107373.38,1096.2,97.95053822295202,Pasta,Noodles,7891
2026-03-01,Unknown Manufacturer,Unknown Brand Instant Noodles Cheese 60g,7301.99,152.64,47.837984800838576,Pasta,Noodles,7892
2026-03-01,Unknown Manufacturer,Unknown Brand Instant Noodles Chicken 5x60g,226372.25,2720.7,83.20367920020584,Pasta,Noodles,7893
2026-03-01,Unknown Manufacturer,Unknown Brand Instant Noodles Chicken 60g,80037.21,828.24,96.63528687337005,Pasta,Noodles,7894
2026-03-01,Unknown Manufacturer,Unknown Brand Instant Noodles Durban Curry 5x60g,264789.09,3183.9,83.16501460473005,Pasta,Noodles,7895
2026-03-01,Unknown Manufacturer,Unknown Brand Instant Noodles Durban Curry 60g,64431.44,636.36,101.24998428562449,Pasta,Noodles,7896
2026-03-01,Unknown Manufacturer,Unknown Brand Instant Noodles Mushroom 60g,14639.15,282.42,51.83467884710714,Pasta,Noodles,7897
2026-03-01,Unknown Manufacturer,White Swan Instant Egg Noodles 454g,10775.83,122.58,87.90854951868168,Pasta,Noodles,7898
2026-03-01,Yu,Yu Noodles Butter Chicken 70g,11246.49,22.82,492.8347940403155,Pasta,Noodles,7899
2026-03-01,Yu,Yu Noodles Chilli Manchurian 70g,8532.81,17.22,495.51742160278746,Pasta,Noodles,7900
2026-03-01,Yu,Yu Noodles Desi Chowmein 90g,20570.38,84.33,243.92719079805528,Pasta,Noodles,7901
2026-03-01,Yu,Yu Noodles Kung Pao 100g,22193.04,102.0,217.57882352941178,Pasta,Noodles,7902
2026-03-01,Yu,Yu Noodles Zingy Cheese 80g,7264.32,16.88,430.3507109004739,Pasta,Noodles,7903
2026-03-01,"Zhejiang Green Home Food Co., Ltd.",Roka Instant Noodles Assorted 5x85g,1466441.15,20670.16,70.94483787256605,Pasta,Noodles,7904
2026-03-01,"Zhejiang Green Home Food Co., Ltd.",Roka Instant Noodles Beef 5x85g,3630069.7,50598.03,71.74330107318409,Pasta,Noodles,7905
2026-03-01,"Zhejiang Green Home Food Co., Ltd.",Roka Instant Noodles Beef 85g,187454.95,2246.29,83.4509123933241,Pasta,Noodles,7906
2026-03-01,"Zhejiang Green Home Food Co., Ltd.",Roka Instant Noodles Cheese 85g,3348.57,51.96,64.44515011547344,Pasta,Noodles,7907
2026-03-01,"Zhejiang Green Home Food Co., Ltd.",Roka Instant Noodles Chicken 5x85g,3188076.65,44453.34,71.71737039331578,Pasta,Noodles,7908
2026-03-01,"Zhejiang Green Home Food Co., Ltd.",Roka Instant Noodles Chicken 85g,167712.19,2021.84,82.95027796462628,Pasta,Noodles,7909
2026-03-01,"Zhejiang Green Home Food Co., Ltd.",Roka Instant Noodles Chicken Mushroom 5x85g,1464086.15,22265.26,65.75652608592938,Pasta,Noodles,7910
2026-03-01,"Zhejiang Green Home Food Co., Ltd.",Roka Instant Noodles Egg 250g,547406.9,5491.75,99.67804433923614,Pasta,Noodles,7911
2026-03-01,"Zhejiang Green Home Food Co., Ltd.",Roka Instant Noodles Mushroom 85g,109987.14,1412.06,77.89126524368653,Pasta,Noodles,7912
2026-03-01,"Zhejiang Green Home Food Co., Ltd.",Roka Instant Noodles Shrimp 85g,6.9,0.27,25.555555555555554,Pasta,Noodles,7913
2026-03-01,"Zhejiang Green Home Food Co., Ltd.",Roka Instant Noodles Veg 85g,93896.24,1276.62,73.5506572041798,Pasta,Noodles,7914
2026-03-01,"Zhejiang Green Home Food Co., Ltd.",Roka Noodles Hokkien 400g,148961.2,1604.0,92.86857855361596,Pasta,Noodles,7915
2026-03-01,"Zhejiang Green Home Food Co., Ltd.",Roka Noodles Pad Thai 400g,62966.3,676.0,93.14541420118344,Pasta,Noodles,7916
2026-03-01,Barilla Group,Barilla Bavette no 13 500g,195178.49,1859.5,104.96288787308416,Pasta,Pasta Miscellaneous,7917
2026-03-01,Barilla Group,Barilla Pasta Linguine No13 500g,1484.82,15.0,98.988,Pasta,Pasta Miscellaneous,7918
2026-03-01,Barilla Group,Barilla Tagliatelle 500g,57867.93,294.5,196.49551782682514,Pasta,Pasta Miscellaneous,7919
2026-03-01,Colavita,Colavita Linguine Gluten Free 340g,5279.3,32.64,161.74325980392157,Pasta,Pasta Miscellaneous,7920
2026-03-01,Colavita,Colavita Pappardelle 500g,10525.31,92.5,113.78713513513513,Pasta,Pasta Miscellaneous,7921
2026-03-01,Colavita,Colavita Pasta Linguine 500g,9346.92,126.0,74.18190476190476,Pasta,Pasta Miscellaneous,7922
2026-03-01,Colavita,Colavita Tagliatelle 500g,109.99,1.0,109.99,Pasta,Pasta Miscellaneous,7923
2026-03-01,Colavita,Colavita Tagliatelle Long 500g,7025.04,95.5,73.56062827225131,Pasta,Pasta Miscellaneous,7924
2026-03-01,La Pasta Delizia,Serena Linguine 500g,453322.3,6788.0,66.78289628756629,Pasta,Pasta Miscellaneous,7925
2026-03-01,La Pasta Delizia,Serena Tagliatelle 500g,183225.09,1412.0,129.76281161473088,Pasta,Pasta Miscellaneous,7926
2026-03-01,MG Pasta,MG Pasta Linguine 500g,205130.44,2054.5,99.84445850571916,Pasta,Pasta Miscellaneous,7927
2026-03-01,MG Pasta,MG Pasta Pappardelle 500g,142775.18,1383.5,103.19853993494759,Pasta,Pasta Miscellaneous,7928
2026-03-01,Orexa,Orexa Fettuccine 500g,9865.5,211.5,46.645390070921984,Pasta,Pasta Miscellaneous,7929
2026-03-01,Pasta Regalo,Pasta Regalo Fettuccine Butternut 500g,22043.1,221.0,99.74253393665158,Pasta,Pasta Miscellaneous,7930
2026-03-01,Pasta Regalo,Pasta Regalo Fettuccine Spinach 400g,25507.63,204.4,124.79271037181996,Pasta,Pasta Miscellaneous,7931
2026-03-01,Pasta Regalo,Pasta Regalo Fettucine Egg 500g,50919.16,510.0,99.84149019607844,Pasta,Pasta Miscellaneous,7932
2026-03-01,Pasta Regalo,Pasta Regalo Gluten Free Fettuccine 500g,25.0,0.5,50.0,Pasta,Pasta Miscellaneous,7933
2026-03-01,Pasta Regalo,Pasta Regalo Linguini Egg 350g,48519.28,309.05,156.9949199158712,Pasta,Pasta Miscellaneous,7934
2026-03-01,Pasta Regalo,Pasta Regalo Tagliatelle Egg 350g,85875.93,547.05,156.98003838771592,Pasta,Pasta Miscellaneous,7935
2026-03-01,Pasta Regalo,Pasta Regalo Taglietelle Pepperdew 350g,25.0,0.35,71.42857142857143,Pasta,Pasta Miscellaneous,7936
2026-03-01,Private Label,Forage & Feast Linguine 500g,275033.18,3943.0,69.75226477301547,Pasta,Pasta Miscellaneous,7937
2026-03-01,Private Label,Monteverde Fettuccini 500g,371303.97,3237.0,114.7062001853568,Pasta,Pasta Miscellaneous,7938
2026-03-01,Private Label,Monteverde Taglietelli 500g,575324.55,5153.0,111.64846691247817,Pasta,Pasta Miscellaneous,7939
2026-03-01,Rialto Foods,Granoro Fettaccine Nidi 500g,14618.22,131.5,111.16517110266159,Pasta,Pasta Miscellaneous,7940
2026-03-01,Rialto Foods,Granoro Fettuccine 500g,55584.81,508.0,109.41891732283464,Pasta,Pasta Miscellaneous,7941
2026-03-01,Rialto Foods,Granoro Linguine 500g,92070.53,1212.0,75.96578382838284,Pasta,Pasta Miscellaneous,7942
2026-03-01,San Remo,San Remo Gluten Free Fettuccine 350g,82017.73,605.15,135.53289267123853,Pasta,Pasta Miscellaneous,7943
2026-03-01,Tiger Brands,Fatti's & Moni's Bellissimo Linguine 100% Durum Wheat 500g,1059.95,17.5,60.56857142857143,Pasta,Pasta Miscellaneous,7944
2026-03-01,Unknown Manufacturer,Dolce & Gabbana Linguine 500g,30737.06,311.0,98.83299035369775,Pasta,Pasta Miscellaneous,7945
2026-03-01,Unknown Manufacturer,Unknown Brand Tagliatelle 350g,15214.04,96.95,156.9266632284683,Pasta,Pasta Miscellaneous,7946
2026-03-01,Barilla Group,Barilla Spaghetti no 3 500g,67779.56,618.5,109.58700080840744,Pasta,Spaghetti,7947
2026-03-01,Barilla Group,Barilla Spaghetti no 5 500g,219375.58,2071.0,105.92736842105262,Pasta,Spaghetti,7948
2026-03-01,Colavita,Colavita Pasta Spaghetti 500g,5150.22,70.5,73.05276595744681,Pasta,Spaghetti,7949
2026-03-01,Colavita,Colavita Spaghetti Gluten Free 340g,1819.89,10.54,172.66508538899433,Pasta,Spaghetti,7950
2026-03-01,International Food Group,Pasta Joy Spaghetti 500g,2697.32,112.5,23.976177777777778,Pasta,Spaghetti,7951
2026-03-01,La Pasta Delizia,Serena Spaghetti 500g,116106.2,1626.5,71.38407623731939,Pasta,Spaghetti,7952
2026-03-01,MG Pasta,MG Pasta Spaghettini 500g,13722.28,138.5,99.07783393501805,Pasta,Spaghetti,7953
2026-03-01,Misko,Misko Spaghetti No.6. 500g,1253.62,21.5,58.30790697674418,Pasta,Spaghetti,7954
2026-03-01,Misko,Misko Spaghetti No10 500g,1319.65,22.5,58.65111111111111,Pasta,Spaghetti,7955
2026-03-01,Misko,Misko Spaghettini 500g,755.78,9.0,83.97555555555556,Pasta,Spaghetti,7956
2026-03-01,Mr Pasta,Mr Pasta Spaghetti 500g,4176967.02,143539.0,29.09987543455089,Pasta,Spaghetti,7957
2026-03-01,Namib Mills,Polana Spaghetti 1kg,19195.89,601.0,31.939916805324458,Pasta,Spaghetti,7958
2026-03-01,Namib Mills,Polana Spaghetti 250g,500.99,15.75,31.80888888888889,Pasta,Spaghetti,7959
2026-03-01,Namib Mills,Polana Spaghetti 500g,831362.26,27423.0,30.31624038216096,Pasta,Spaghetti,7960
2026-03-01,Orexa,Orexa Spaghetti No6 500g,11533.99,251.5,45.86079522862823,Pasta,Spaghetti,7961
2026-03-01,Pasta Regalo,Pasta Regalo Spaghetti Gluten Free 400g,100.0,0.8,125.0,Pasta,Spaghetti,7962
2026-03-01,Pastificio Fabianelli,Toscana Spaghetti 1kg,714726.88,18516.0,38.60050118816159,Pasta,Spaghetti,7963
2026-03-01,Pastificio Fabianelli,Toscana Spaghetti 500g,1002242.15,27998.5,35.7962801578656,Pasta,Spaghetti,7964
2026-03-01,Pioneer Foods,Pasta Grande Spaghetti 500g,1151.18,36.0,31.977222222222224,Pasta,Spaghetti,7965
2026-03-01,Private Label,Monteverde Spaghetti 500g,293576.86,5650.5,51.95590832669675,Pasta,Spaghetti,7966
2026-03-01,Private Label,Monteverde Spaghetti Wholewheat 500g,123594.49,1583.0,78.07611497157296,Pasta,Spaghetti,7967
2026-03-01,Private Label,Ritebrand Spaghetti 500g,9642814.21,342316.5,28.169294235013506,Pasta,Spaghetti,7968
2026-03-01,Private Label,Simple Truth Spaghetti Chickpea 250g,58994.24,293.5,201.0025212947189,Pasta,Spaghetti,7969
2026-03-01,Private Label,Simple Truth Spaghetti Gluten Free 500g,388989.22,4615.0,84.28802166847237,Pasta,Spaghetti,7970
2026-03-01,Private Label,Simple Truth Spaghetti Wholewheat 500g,15935.97,199.5,79.87954887218045,Pasta,Spaghetti,7971
2026-03-01,Sam Mills,Sam Mills Spaghetti 500g,37343.4,277.0,134.81371841155234,Pasta,Spaghetti,7972
2026-03-01,San Remo,San Remo Gluten Free Pulse Pasta Spaghetti 250g,10675.08,80.25,133.02280373831775,Pasta,Spaghetti,7973
2026-03-01,San Remo,San Remo Gluten Free Spaghetti 350g,87549.45,624.75,140.13517406962785,Pasta,Spaghetti,7974
2026-03-01,Tiger Brands,Fatti's & Moni's Bellissimo Spaghetti Bucatini 100% Durum Wheat 500g,4727.69,90.0,52.529888888888884,Pasta,Spaghetti,7975
2026-03-01,Tiger Brands,Fatti's & Moni's Spaghetti 1kg,2823.13,98.0,28.80744897959184,Pasta,Spaghetti,7976
2026-03-01,Tiger Brands,Fatti's & Moni's Spaghetti 500g,25832298.18,655633.0,39.40054600668362,Pasta,Spaghetti,7977
2026-03-01,Unknown Manufacturer,Unknown Brand Spaghetti 500g,3313745.8,119510.0,27.727770061082754,Pasta,Spaghetti,7978
2026-03-01,Spice Mecca,Spice Mecca Vermicelli 1ea,217509.32,0.0,,Pasta,Vermicelli,7979
2026-03-01,Spice Mecca,Spice Mecca Vermicelli 200g,130908.18,1461.8,89.55272951156108,Pasta,Vermicelli,7980
2026-03-01,Sunshine Bakery,Sunshine Vermicelli 500g,10344.9,97.0,106.64845360824742,Pasta,Vermicelli,7981
2026-03-01,Unknown Manufacturer,Osman Vermcelli 500g,51432.16,791.5,64.98061907770057,Pasta,Vermicelli,7982
2026-03-01,Unknown Manufacturer,Thai-Choice Vermicelli Bean 200g,28443.53,103.6,274.55144787644787,Pasta,Vermicelli,7983
2026-03-01,Unknown Manufacturer,Unknown Brand Vermicelli 250g,4094.63,23.75,172.40547368421053,Pasta,Vermicelli,7984
